customer_id_x,customer_name,gender,age,home_address,zip_code,city,state,country,order_id,customer_id_y,payment,order_date,delivery_date,product_ID,product_type,product_name,size,colour,price,quantity,description
860,Elise Gietz,Bigender,66,55 O'connell SummitSuite 045,5953,Kaiside,Australian Capital Territory,Australia,860,570,18813,2021-4-9,2021-05-04,859,Trousers,Chinos,XL,green,100,50,"A green coloured, XL sized, Chinos Trousers"
861,Bartie Sinson,Non-binary,44,072 Annabelle TerraceSuite 694,8739,Lucyburgh,Queensland,Australia,861,315,11565,2021-5-31,2021-06-20,860,Trousers,Chinos,XS,blue,100,69,"A blue coloured, XS sized, Chinos Trousers"
862,Mellisa de Courcey,Female,63,091 Robertson TrackSuite 381,3976,North Holly,Tasmania,Australia,862,984,43784,2021-10-11,2021-10-20,861,Trousers,Chinos,S,blue,100,51,"A blue coloured, S sized, Chinos Trousers"
863,Trescha Wheal,Genderqueer,64,89 Daniel MeadowApt. 144,2721,Charliborough,Australian Capital Territory,Australia,863,81,33163,2021-5-10,2021-05-18,862,Trousers,Chinos,M,blue,100,41,"A blue coloured, M sized, Chinos Trousers"
864,Shaina Leonards,Male,45,1262 Jacobs Station StApt. 440,8508,New Logan,Victoria,Australia,864,414,48691,2021-3-29,2021-04-17,863,Trousers,Chinos,L,blue,100,46,"A blue coloured, L sized, Chinos Trousers"
865,Ondrea Apark,Agender,44,97 Rowe CrestApt. 828,6913,North Riley,Victoria,Australia,865,490,24343,2021-7-27,2021-07-30,864,Trousers,Chinos,XL,blue,100,48,"A blue coloured, XL sized, Chinos Trousers"
866,Devan Manginot,Bigender,29,247 Lilly LoopSuite 186,2520,Jaydenview,South Australia,Australia,866,88,48270,2021-4-11,2021-04-21,865,Trousers,Chinos,XS,indigo,100,61,"A indigo coloured, XS sized, Chinos Trousers"
867,Hunfredo Peyto,Bigender,36,68 Doyle View RdSuite 917,757,Port Davidburgh,Tasmania,Australia,867,342,42248,2021-3-23,2021-04-07,866,Trousers,Chinos,S,indigo,100,67,"A indigo coloured, S sized, Chinos Trousers"
868,Berry Rosiello,Agender,28,682 Alyssa CrestApt. 916,8448,New Charlieville,Western Australia,Australia,868,937,43447,2021-3-31,2021-04-03,867,Trousers,Chinos,M,indigo,100,64,"A indigo coloured, M sized, Chinos Trousers"
869,Vladimir Jandourek,Non-binary,26,950 Smith DriveApt. 385,6534,New Jackson,South Australia,Australia,869,605,11108,2021-9-25,2021-10-20,868,Trousers,Chinos,L,indigo,100,80,"A indigo coloured, L sized, Chinos Trousers"
870,Lorenzo Dutch,Genderfluid,49,81 Heidi MeadowSuite 615,201,Lake Ashleyhaven,Queensland,Australia,870,647,47385,2021-8-1,2021-08-12,869,Trousers,Chinos,XL,indigo,100,78,"A indigo coloured, XL sized, Chinos Trousers"
871,Calypso Ellaway,Bigender,48,174 Thomson StreetSuite 883,3471,Port Joshualand,Western Australia,Australia,871,550,10888,2021-9-24,2021-10-08,870,Trousers,Chinos,XS,violet,100,72,"A violet coloured, XS sized, Chinos Trousers"
872,Brendis Blackboro,Non-binary,74,17 Beatty Station StApt. 918,7892,West Lukeshire,New South Wales,Australia,872,954,43868,2021-9-26,2021-10-14,871,Trousers,Chinos,S,violet,100,64,"A violet coloured, S sized, Chinos Trousers"
873,Cecilla Pigford,Non-binary,38,5538 Jett MallSuite 854,5510,Samanthatown,Western Australia,Australia,873,100,55341,2021-4-25,2021-05-07,872,Trousers,Chinos,M,violet,100,54,"A violet coloured, M sized, Chinos Trousers"
874,Prissie Kondratovich,Genderqueer,65,20 Hyatt LaneSuite 740,3840,South Zacmouth,Western Australia,Australia,874,557,25370,2021-3-25,2021-04-10,873,Trousers,Chinos,L,violet,100,62,"A violet coloured, L sized, Chinos Trousers"
875,Norbert Hogbin,Bigender,49,794 Jett RunApt. 924,5578,North Williamchester,Western Australia,Australia,875,383,25336,2021-2-26,2021-02-27,874,Trousers,Chinos,XL,violet,100,77,"A violet coloured, XL sized, Chinos Trousers"
876,Glynda Dodshon,Male,20,2352 Kutch ParkwayApt. 436,6148,New Aidenfurt,Northern Territory,Australia,876,566,52388,2021-5-20,2021-05-24,875,Trousers,Cords,XS,red,113,63,"A red coloured, XS sized, Cords Trousers"
877,Humfrid Boshier,Female,35,94 Aiden LaneApt. 650,9819,West Lucyview,Northern Territory,Australia,877,558,25468,2021-7-14,2021-08-02,876,Trousers,Cords,S,red,113,67,"A red coloured, S sized, Cords Trousers"
878,Elianore Syphas,Genderfluid,54,478 Amy RunSuite 042,5733,Lake William,Victoria,Australia,878,470,50578,2021-3-31,2021-04-20,877,Trousers,Cords,M,red,113,68,"A red coloured, M sized, Cords Trousers"
879,Rodrique Rawcliff,Agender,45,5519 Fay BoulevardApt. 838,2370,Cummingsstad,Australian Capital Territory,Australia,879,370,37561,2021-10-11,2021-10-20,878,Trousers,Cords,L,red,113,53,"A red coloured, L sized, Cords Trousers"
880,Kimbell Rawsen,Male,41,8674 Hermiston CrestApt. 615,27,North Aaronborough,Tasmania,Australia,880,872,43851,2021-2-19,2021-03-16,879,Trousers,Cords,XL,red,113,80,"A red coloured, XL sized, Cords Trousers"
881,Rose Sheivels,Polygender,74,30 Tyler GroveSuite 455,6912,East Andrewborough,Australian Capital Territory,Australia,881,318,51945,2021-2-18,2021-03-10,880,Trousers,Cords,XS,orange,113,70,"A orange coloured, XS sized, Cords Trousers"
882,Bartel Clemendet,Genderqueer,43,46 Gemma BoulevardSuite 507,4847,Kiehnfurt,South Australia,Australia,882,821,53666,2021-7-5,2021-07-07,881,Trousers,Cords,S,orange,113,59,"A orange coloured, S sized, Cords Trousers"
883,Noel Siviour,Polygender,43,8557 Samantha GroveApt. 570,5255,Beahantown,South Australia,Australia,883,360,43729,2021-2-27,2021-03-05,882,Trousers,Cords,M,orange,113,53,"A orange coloured, M sized, Cords Trousers"
884,Frederique Hopkins,Bigender,43,6601 Grimes CircuitApt. 442,7147,Macdonaldtown,Northern Territory,Australia,884,62,54659,2021-8-16,2021-09-08,883,Trousers,Cords,L,orange,113,74,"A orange coloured, L sized, Cords Trousers"
885,Daniela Finnes,Genderqueer,60,43 Mia TrailSuite 263,8571,North Nateland,South Australia,Australia,885,16,27561,2021-10-18,2021-11-13,884,Trousers,Cords,XL,orange,113,72,"A orange coloured, XL sized, Cords Trousers"
886,Emylee Buscher,Non-binary,69,133 Doyle PassSuite 027,6189,Thompsonport,Northern Territory,Australia,886,898,51067,2021-9-22,2021-10-18,885,Trousers,Cords,XS,yellow,113,69,"A yellow coloured, XS sized, Cords Trousers"
887,Killie Wigzell,Male,61,4493 Doyle WayApt. 026,1411,South Emilyborough,Victoria,Australia,887,669,10969,2021-1-27,2021-02-20,886,Trousers,Cords,S,yellow,113,68,"A yellow coloured, S sized, Cords Trousers"
888,Teresita Ayling,Genderqueer,22,184 Joshua CrestApt. 140,968,Ellieland,Northern Territory,Australia,888,108,38001,2021-4-20,2021-05-03,887,Trousers,Cords,M,yellow,113,58,"A yellow coloured, M sized, Cords Trousers"
889,Kaitlin Jeanes,Genderqueer,69,709 Abigail ParadeApt. 339,4557,Beahanport,Northern Territory,Australia,889,332,27115,2021-7-31,2021-08-11,888,Trousers,Cords,L,yellow,113,62,"A yellow coloured, L sized, Cords Trousers"
890,Patrizia Timlett,Female,71,6664 Emmerich ParkwaySuite 596,604,South Taylorside,New South Wales,Australia,890,649,54889,2021-6-21,2021-07-07,889,Trousers,Cords,XL,yellow,113,65,"A yellow coloured, XL sized, Cords Trousers"
891,Vinny Blackstone,Agender,52,49 Cooper RoadApt. 799,4245,Port Emmamouth,Western Australia,Australia,891,350,36118,2021-8-12,2021-08-14,890,Trousers,Cords,XS,green,113,50,"A green coloured, XS sized, Cords Trousers"
892,Jania Sailes,Non-binary,44,251 Graham KnollSuite 970,6702,West Annaton,Australian Capital Territory,Australia,892,586,21071,2021-4-9,2021-04-11,891,Trousers,Cords,S,green,113,78,"A green coloured, S sized, Cords Trousers"
893,Angelle Huby,Genderfluid,57,9838 Madison GroveApt. 181,9608,Port Jettshire,Western Australia,Australia,893,854,49324,2021-3-6,2021-03-14,892,Trousers,Cords,M,green,113,76,"A green coloured, M sized, Cords Trousers"
894,Wadsworth Meeke,Non-binary,28,99 Hermiston PlaceSuite 166,3854,New Mitchell,New South Wales,Australia,894,1000,35622,2021-10-11,2021-10-13,893,Trousers,Cords,L,green,113,62,"A green coloured, L sized, Cords Trousers"
895,Robena Gilbert,Genderfluid,37,6873 Berge StreetApt. 755,6795,Lake Bellahaven,Queensland,Australia,895,664,56830,2021-7-26,2021-08-15,894,Trousers,Cords,XL,green,113,49,"A green coloured, XL sized, Cords Trousers"
896,Thoma Seaking,Genderqueer,67,985 Nguyen TerraceApt. 362,7737,Ryanberg,South Australia,Australia,896,446,46213,2021-3-14,2021-03-31,895,Trousers,Cords,XS,blue,113,60,"A blue coloured, XS sized, Cords Trousers"
897,Janeta Berni,Male,76,8325 Molly ParkwaySuite 440,1540,Dickinsonside,Queensland,Australia,897,278,46681,2021-8-26,2021-09-17,896,Trousers,Cords,S,blue,113,59,"A blue coloured, S sized, Cords Trousers"
898,Jillian Sauven,Bigender,41,99 Sophia TrailApt. 477,3377,Angelinaport,New South Wales,Australia,898,465,51868,2021-6-30,2021-07-04,897,Trousers,Cords,M,blue,113,47,"A blue coloured, M sized, Cords Trousers"
899,Leonerd Vayro,Polygender,42,599 Erdman StreetSuite 439,9082,South Xaviermouth,South Australia,Australia,899,408,32250,2021-8-4,2021-08-14,898,Trousers,Cords,L,blue,113,77,"A blue coloured, L sized, Cords Trousers"
900,Shelden Tinline,Agender,22,93 Amy GroveApt. 822,9455,East Emily,Tasmania,Australia,900,409,31161,2021-7-7,2021-07-24,899,Trousers,Cords,XL,blue,113,65,"A blue coloured, XL sized, Cords Trousers"
901,Damiano Morbey,Non-binary,59,96 Chelsea CrescentApt. 398,6252,Naderborough,Victoria,Australia,901,305,46735,2021-5-5,2021-05-06,900,Trousers,Cords,XS,indigo,113,47,"A indigo coloured, XS sized, Cords Trousers"
902,Tuesday Laytham,Genderqueer,58,695 Zara TerraceApt. 843,5922,West Laurenstad,Tasmania,Australia,902,553,30330,2021-1-12,2021-01-15,901,Trousers,Cords,S,indigo,113,60,"A indigo coloured, S sized, Cords Trousers"
903,Leonhard Webland,Male,48,9694 Nathan TrailApt. 206,2370,Walkerfurt,New South Wales,Australia,903,789,21721,2021-1-5,2021-01-21,902,Trousers,Cords,M,indigo,113,52,"A indigo coloured, M sized, Cords Trousers"
904,Sutherlan Stepto,Genderfluid,48,9585 Bogan PlazaSuite 155,9829,West Dylanport,Tasmania,Australia,904,980,40117,2021-3-24,2021-04-07,903,Trousers,Cords,L,indigo,113,62,"A indigo coloured, L sized, Cords Trousers"
905,Lyssa Moreside,Polygender,53,5690 Xavier ParkwaySuite 592,4786,Port Benjamin,Victoria,Australia,905,439,57884,2021-1-11,2021-01-23,904,Trousers,Cords,XL,indigo,113,70,"A indigo coloured, XL sized, Cords Trousers"
906,Vincent Kiledal,Genderfluid,74,748 Lucas WayApt. 482,3515,Ebertfurt,Australian Capital Territory,Australia,906,870,40632,2021-1-21,2021-02-04,905,Trousers,Cords,XS,violet,113,76,"A violet coloured, XS sized, Cords Trousers"
907,Aindrea Franzetti,Female,43,13 Ivy TerraceSuite 494,628,North Caitlin,South Australia,Australia,907,971,26863,2021-8-15,2021-08-17,906,Trousers,Cords,S,violet,113,65,"A violet coloured, S sized, Cords Trousers"
908,Kakalina Ragge,Genderqueer,42,69 Sophie PlazaSuite 598,3603,South Alexandraview,Queensland,Australia,908,422,55562,2021-3-15,2021-04-08,907,Trousers,Cords,M,violet,113,77,"A violet coloured, M sized, Cords Trousers"
909,Patin Circuit,Genderqueer,62,976 Murray Station StApt. 036,3227,Langfort,Tasmania,Australia,909,465,34050,2021-7-18,2021-08-09,908,Trousers,Cords,L,violet,113,74,"A violet coloured, L sized, Cords Trousers"
910,Basilio Tomsett,Bigender,67,880 O'neill StreetSuite 066,7783,Scarlettfort,New South Wales,Australia,910,738,14581,2021-1-27,2021-02-06,909,Trousers,Cords,XL,violet,113,73,"A violet coloured, XL sized, Cords Trousers"
911,Ardis Widdop,Male,41,54 Kulas HillSuite 679,2232,Mackenziechester,Northern Territory,Australia,911,189,58886,2021-8-23,2021-09-06,910,Trousers,Drawstring,XS,red,104,57,"A red coloured, XS sized, Drawstring Trousers"
912,Chancey Iacovozzo,Agender,60,501 Nader RidgeApt. 355,7229,West John,Tasmania,Australia,912,780,48097,2021-8-23,2021-09-09,911,Trousers,Drawstring,S,red,104,64,"A red coloured, S sized, Drawstring Trousers"
913,Taylor Milley,Genderqueer,27,491 Xavier DriveApt. 676,9572,Port Hunter,New South Wales,Australia,913,597,16265,2021-4-3,2021-04-19,912,Trousers,Drawstring,M,red,104,70,"A red coloured, M sized, Drawstring Trousers"
914,Emmalee Camin,Bigender,39,7571 Nolan CrestSuite 040,7531,South Alexview,South Australia,Australia,914,577,36771,2021-5-9,2021-05-12,913,Trousers,Drawstring,L,red,104,73,"A red coloured, L sized, Drawstring Trousers"
915,Glenine Saladine,Male,70,9738 Liam RoadApt. 424,9647,Lukefort,Australian Capital Territory,Australia,915,266,49775,2021-4-17,2021-05-04,914,Trousers,Drawstring,XL,red,104,77,"A red coloured, XL sized, Drawstring Trousers"
916,Gabriella Nutman,Polygender,24,06 Leah RoadSuite 691,4485,West Benjaminberg,Australian Capital Territory,Australia,916,189,31001,2021-10-12,2021-10-19,915,Trousers,Drawstring,XS,orange,104,41,"A orange coloured, XS sized, Drawstring Trousers"
917,Hadleigh Berzons,Genderqueer,36,2475 Cox CrestSuite 319,3806,North Charlesland,Western Australia,Australia,917,750,15620,2021-1-2,2021-01-12,916,Trousers,Drawstring,S,orange,104,58,"A orange coloured, S sized, Drawstring Trousers"
918,Tracie Okey,Polygender,69,056 Khan RidgeSuite 131,1328,Violetstad,Australian Capital Territory,Australia,918,965,24379,2021-3-7,2021-04-03,917,Trousers,Drawstring,M,orange,104,76,"A orange coloured, M sized, Drawstring Trousers"
919,Belia Hovard,Genderqueer,64,443 Jesse MewsApt. 726,24,New Imogen,Queensland,Australia,919,97,53662,2021-6-29,2021-07-21,918,Trousers,Drawstring,L,orange,104,54,"A orange coloured, L sized, Drawstring Trousers"
920,Curcio Kiffin,Polygender,72,733 Oliver WaySuite 667,3992,Rutherfordville,Northern Territory,Australia,920,703,27722,2021-7-26,2021-08-16,919,Trousers,Drawstring,XL,orange,104,68,"A orange coloured, XL sized, Drawstring Trousers"
921,Cindi McCague,Polygender,73,1189 Hettinger SummitSuite 723,1758,Port Zoeborough,Australian Capital Territory,Australia,921,418,53911,2021-2-17,2021-02-18,920,Trousers,Drawstring,XS,yellow,104,41,"A yellow coloured, XS sized, Drawstring Trousers"
922,Adena Venn,Polygender,53,048 Kayla RoadSuite 099,839,Jordanburgh,Victoria,Australia,922,703,36995,2021-10-10,2021-11-02,921,Trousers,Drawstring,S,yellow,104,74,"A yellow coloured, S sized, Drawstring Trousers"
923,Mohandis Boyett,Female,54,2122 Justin ParadeSuite 548,119,West Victoriabury,Australian Capital Territory,Australia,923,767,28421,2021-7-5,2021-07-26,922,Trousers,Drawstring,M,yellow,104,55,"A yellow coloured, M sized, Drawstring Trousers"
924,Cherie Fairhead,Female,58,2937 Lockman TrackSuite 047,4569,South Ellieburgh,Queensland,Australia,924,786,43116,2021-4-4,2021-04-18,923,Trousers,Drawstring,L,yellow,104,68,"A yellow coloured, L sized, Drawstring Trousers"
925,Deirdre Burle,Non-binary,70,6939 Isabelle Station StApt. 204,3707,Andersonchester,New South Wales,Australia,925,272,47553,2021-7-16,2021-08-12,924,Trousers,Drawstring,XL,yellow,104,48,"A yellow coloured, XL sized, Drawstring Trousers"
926,Vittorio Rosenstengel,Genderqueer,68,5855 Isaac RunApt. 434,3662,East Jasper,Northern Territory,Australia,926,123,13634,2021-2-8,2021-02-18,925,Trousers,Drawstring,XS,green,104,57,"A green coloured, XS sized, Drawstring Trousers"
927,Joby Law,Male,61,868 Eliza CrescentSuite 085,1341,Ryanfurt,Victoria,Australia,927,963,24139,2021-8-2,2021-08-06,926,Trousers,Drawstring,S,green,104,73,"A green coloured, S sized, Drawstring Trousers"
928,Hughie Trelease,Bigender,63,5014 Gemma ParadeSuite 066,1048,Haydentown,Australian Capital Territory,Australia,928,801,42930,2021-10-14,2021-10-19,927,Trousers,Drawstring,M,green,104,52,"A green coloured, M sized, Drawstring Trousers"
929,Reba Crauford,Genderfluid,68,394 Lily HillSuite 153,2353,Beahanfurt,Northern Territory,Australia,929,397,19614,2021-1-31,2021-02-06,928,Trousers,Drawstring,L,green,104,43,"A green coloured, L sized, Drawstring Trousers"
930,Ardath O'Keeffe,Bigender,66,2771 Nader LoopSuite 372,9412,Goodwinview,Tasmania,Australia,930,150,17581,2021-6-22,2021-06-30,929,Trousers,Drawstring,XL,green,104,49,"A green coloured, XL sized, Drawstring Trousers"
931,Monah Belin,Non-binary,59,860 Morgan WayApt. 784,6089,Rubyburgh,Queensland,Australia,931,502,12528,2021-6-4,2021-06-19,930,Trousers,Drawstring,XS,blue,104,45,"A blue coloured, XS sized, Drawstring Trousers"
932,Barton Pencott,Male,21,766 Nicholas HillSuite 869,3265,Borerfort,Western Australia,Australia,932,45,27978,2021-8-22,2021-08-23,931,Trousers,Drawstring,S,blue,104,48,"A blue coloured, S sized, Drawstring Trousers"
933,Lenna Beau,Genderqueer,36,76 Thomas ParkwaySuite 490,4468,Port Lillianside,South Australia,Australia,933,595,55917,2021-4-28,2021-05-20,932,Trousers,Drawstring,M,blue,104,41,"A blue coloured, M sized, Drawstring Trousers"
934,Friedrick Trevaskus,Female,44,4434 Kreiger AvenueSuite 428,3395,Aaronbury,Northern Territory,Australia,934,736,23252,2021-4-3,2021-04-21,933,Trousers,Drawstring,L,blue,104,50,"A blue coloured, L sized, Drawstring Trousers"
935,Pen Andrzejczak,Male,30,09 Baumbach LoopSuite 059,2273,Lake Oliverberg,New South Wales,Australia,935,129,16962,2021-7-1,2021-07-16,934,Trousers,Drawstring,XL,blue,104,60,"A blue coloured, XL sized, Drawstring Trousers"
936,Mart Naismith,Genderfluid,77,562 Mann MeadowApt. 977,2372,Huelfort,Australian Capital Territory,Australia,936,148,47197,2021-7-16,2021-08-01,935,Trousers,Drawstring,XS,indigo,104,61,"A indigo coloured, XS sized, Drawstring Trousers"
937,Judy Mesias,Male,70,933 Jake CrestSuite 613,1824,Schneiderstad,New South Wales,Australia,937,72,13216,2021-6-4,2021-06-25,936,Trousers,Drawstring,S,indigo,104,46,"A indigo coloured, S sized, Drawstring Trousers"
938,Chev Bramwell,Non-binary,21,3018 Gleason CircleApt. 312,4091,Ebertport,Northern Territory,Australia,938,128,41631,2021-6-12,2021-06-28,937,Trousers,Drawstring,M,indigo,104,58,"A indigo coloured, M sized, Drawstring Trousers"
939,Renaldo Rigmand,Genderqueer,39,078 Eli CourtApt. 580,110,East Gemma,Australian Capital Territory,Australia,939,432,24169,2021-4-2,2021-04-21,938,Trousers,Drawstring,L,indigo,104,77,"A indigo coloured, L sized, Drawstring Trousers"
940,Jamesy Rennles,Genderqueer,46,835 Mayer ParkwaySuite 374,9769,Harberview,Tasmania,Australia,940,813,11980,2021-9-11,2021-10-04,939,Trousers,Drawstring,XL,indigo,104,41,"A indigo coloured, XL sized, Drawstring Trousers"
941,Egon Figliovanni,Female,59,617 Morrison CrescentSuite 793,105,Farrellchester,New South Wales,Australia,941,662,56019,2021-9-30,2021-10-05,940,Trousers,Drawstring,XS,violet,104,62,"A violet coloured, XS sized, Drawstring Trousers"
942,Lacee Denyukin,Genderfluid,45,040 Patrick Estate DrApt. 254,5149,North Nicholaston,Victoria,Australia,942,282,46279,2021-6-9,2021-06-10,941,Trousers,Drawstring,S,violet,104,40,"A violet coloured, S sized, Drawstring Trousers"
943,Correy Bacon,Bigender,64,3117 Heller PlaceSuite 149,822,North Elijah,South Australia,Australia,943,76,26707,2021-2-22,2021-03-14,942,Trousers,Drawstring,M,violet,104,73,"A violet coloured, M sized, Drawstring Trousers"
944,Peri Pilsworth,Genderfluid,36,409 Alyssa CourtApt. 204,8196,Walterland,Victoria,Australia,944,774,27648,2021-7-17,2021-08-09,943,Trousers,Drawstring,L,violet,104,62,"A violet coloured, L sized, Drawstring Trousers"
945,Lorilyn Vittet,Non-binary,48,8307 Matthew GroveSuite 475,3606,Stantonmouth,Australian Capital Territory,Australia,945,54,11172,2021-7-4,2021-07-22,944,Trousers,Drawstring,XL,violet,104,80,"A violet coloured, XL sized, Drawstring Trousers"
946,Raul Crilly,Genderfluid,24,8227 Nicholas HillSuite 150,115,South Jasper,Queensland,Australia,946,455,33414,2021-4-20,2021-05-13,945,Trousers,Slim-Fit,XS,red,119,72,"A red coloured, XS sized, Slim-Fit Trousers"
947,Dulsea Collet,Genderqueer,74,23 Smith StreetSuite 253,9260,South Charles,New South Wales,Australia,947,49,47022,2021-6-24,2021-07-02,946,Trousers,Slim-Fit,S,red,119,71,"A red coloured, S sized, Slim-Fit Trousers"
948,Annabela Wegenen,Genderfluid,37,55 Anthony BoulevardApt. 474,8727,Corkeryshire,Tasmania,Australia,948,35,18783,2021-8-24,2021-09-02,947,Trousers,Slim-Fit,M,red,119,67,"A red coloured, M sized, Slim-Fit Trousers"
949,Ivan Haill,Non-binary,26,9450 West AvenueSuite 021,2267,Marvinstad,Australian Capital Territory,Australia,949,244,50347,2021-2-2,2021-02-17,948,Trousers,Slim-Fit,L,red,119,80,"A red coloured, L sized, Slim-Fit Trousers"
950,Eustacia Andreassen,Male,43,3414 Mia MallApt. 446,3051,Bergefort,Victoria,Australia,950,328,43066,2021-10-16,2021-10-31,949,Trousers,Slim-Fit,XL,red,119,67,"A red coloured, XL sized, Slim-Fit Trousers"
